t dt Rul5P PEP P2f Rib5P P2NADP NADPf NADH P2NADPH P1NADPH NAD Mgf Xul5P Phi MgATP Pyr MgAMP AMPf Gri2P Gri23P2f Sed7P ATPf Gri13P2 Lac GraP GlcA6P Glc6P E4P GSH DHAP Fru16P2 MgADP GSSG NADPHf Fru6P P1NADP Gri3P MgGri23P2 P1f Glcin ADPf
0.882534 1.28e-06 0.00418043 0.010961 0.00650364 0.0124306 0.00656782 1.0099e-05 0.000156688 0.0309285 0.0435193 0.0653433 0.5706 0.0112845 0.998743 1.43593 0.083995 0.00252899 0.0730804 0.00848635 1.92998 0.0170916 0.18119 0.000477858 1.6803 0.00604462 0.0259395 0.0396251 0.00698291 3.11305 0.148793 0.00968473 0.140331 0.000676471 0.000951109 0.01539 2.31038e-05 0.0661889 0.66061 0.000457564 4.56206 0.18694
0.883804 1.28e-06 0.00418038 0.010961 0.00650364 0.0124304 0.00656806 1.00993e-05 0.000156806 0.0309283 0.0435193 0.0653432 0.570596 0.0112844 0.998743 1.43593 0.083995 0.00252899 0.073081 0.00848637 1.93001 0.0170913 0.181191 0.000477975 1.6803 0.00604451 0.0259381 0.0396246 0.00698288 3.11305 0.148793 0.00968473 0.140331 0.000676475 0.000951103 0.0153898 2.31048e-05 0.066189 0.660616 0.000457567 4.56205 0.186941
0.884934 6.4e-07 0.00418034 0.010961 0.00650363 0.0124303 0.00656827 1.00997e-05 0.000156441 0.0309281 0.0435193 0.0653436 0.570593 0.0112843 0.998743 1.43592 0.083995 0.00252899 0.0730815 0.00848638 1.93004 0.0170911 0.181191 0.000477615 1.6803 0.00604486 0.025937 0.0396242 0.00698286 3.11305 0.148793 0.00968473 0.140331 0.000676478 0.000951098 0.0153896 2.31057e-05 0.0661891 0.660622 0.00045757 4.56204 0.186942
0.886063 2.56e-06 0.0041803 0.010961 0.00650362 0.0124302 0.00656848 1.01e-05 0.000156688 0.0309279 0.0435193 0.0653433 0.57059 0.0112842 0.998743 1.43592 0.083995 0.00252899 0.073082 0.00848639 1.93007 0.0170908 0.181192 0.000477859 1.6803 0.00604462 0.0259358 0.0396237 0.00698284 3.11305 0.148793 0.00968473 0.140331 0.000676482 0.000951092 0.0153894 2.31066e-05 0.0661892 0.660628 0.000457572 4.56203 0.186943
0.887294 1.28e-06 0.00418025 0.010961 0.00650361 0.01243 0.00656871 1.01004e-05 0.000156704 0.0309277 0.0435193 0.0653433 0.570586 0.0112841 0.998743 1.43592 0.083995 0.002529 0.0730826 0.0084864 1.9301 0.0170905 0.181193 0.000477874 1.6803 0.00604461 0.0259345 0.0396233 0.00698281 3.11305 0.148793 0.00968474 0.140331 0.000676486 0.000951087 0.0153892 2.31076e-05 0.0661893 0.660634 0.000457575 4.56201 0.186944
0.888468 1.28e-06 0.00418021 0.0109611 0.0065036 0.0124299 0.00656893 1.01007e-05 0.000156704 0.0309275 0.0435193 0.0653433 0.570582 0.0112839 0.998743 1.43592 0.083995 0.002529 0.0730831 0.00848642 1.93013 0.0170902 0.181194 0.000477875 1.6803 0.00604461 0.0259333 0.0396228 0.00698279 3.11305 0.148793 0.00968474 0.140331 0.000676489 0.000951081 0.0153891 2.31085e-05 0.0661894 0.66064 0.000457577 4.562 0.186946
0.889644 6.4e-07 0.00418017 0.0109611 0.0065036 0.0124298 0.00656915 1.01011e-05 0.000156688 0.0309273 0.0435193 0.0653433 0.570579 0.0112838 0.998743 1.43592 0.083995 0.002529 0.0730836 0.00848643 1.93016 0.0170899 0.181195 0.000477859 1.6803 0.00604463 0.0259321 0.0396223 0.00698276 3.11305 0.148793 0.00968474 0.140331 0.000676493 0.000951076 0.0153889 2.31095e-05 0.0661895 0.660646 0.00045758 4.56199 0.186947
0.890855 2.56e-06 0.00418012 0.0109611 0.00650359 0.0124297 0.00656937 1.01014e-05 0.000156688 0.030927 0.0435193 0.0653433 0.570575 0.0112837 0.998743 1.43591 0.083995 0.002529 0.0730841 0.00848644 1.93019 0.0170897 0.181196 0.000477859 1.6803 0.00604463 0.0259308 0.0396219 0.00698274 3.11305 0.148793 0.00968474 0.140331 0.000676496 0.00095107 0.0153887 2.31104e-05 0.0661896 0.660652 0.000457582 4.56198 0.186948
0.89205 6.4e-07 0.00418008 0.0109611 0.00650358 0.0124295 0.00656959 1.01018e-05 0.000156688 0.0309268 0.0435193 0.0653433 0.570571 0.0112836 0.998743 1.43591 0.083995 0.002529 0.0730847 0.00848645 1.93022 0.0170894 0.181196 0.000477859 1.6803 0.00604463 0.0259296 0.0396214 0.00698272 3.11305 0.148793 0.00968474 0.140331 0.0006765 0.000951065 0.0153885 2.31113e-05 0.0661897 0.660659 0.000457585 4.56197 0.186949
0.893197 1.28e-06 0.00418004 0.0109611 0.00650357 0.0124294 0.00656981 1.01021e-05 0.00015671 0.0309266 0.0435193 0.0653433 0.570568 0.0112835 0.998743 1.43591 0.083995 0.00252901 0.0730852 0.00848646 1.93025 0.0170891 0.181197 0.000477881 1.6803 0.00604461 0.0259284 0.039621 0.00698269 3.11305 0.148793 0.00968474 0.140331 0.000676503 0.00095106 0.0153884 2.31122e-05 0.0661898 0.660664 0.000457587 4.56196 0.18695
0.894371 2.56e-06 0.00418 0.0109611 0.00650357 0.0124293 0.00657002 1.01025e-05 0.000156688 0.0309264 0.0435193 0.0653433 0.570564 0.0112834 0.998743 1.43591 0.083995 0.00252901 0.0730857 0.00848648 1.93027 0.0170888 0.181198 0.000477859 1.6803 0.00604463 0.0259272 0.0396206 0.00698267 3.11305 0.148793 0.00968474 0.14033 0.000676507 0.000951055 0.0153882 2.31131e-05 0.0661899 0.66067 0.00045759 4.56194 0.186951
0.895579 6.4e-07 0.00417996 0.0109611 0.00650356 0.0124291 0.00657024 1.01028e-05 0.000156688 0.0309262 0.0435193 0.0653433 0.570561 0.0112833 0.998743 1.4359 0.083995 0.00252901 0.0730862 0.00848649 1.9303 0.0170886 0.181199 0.00047786 1.6803 0.00604463 0.0259259 0.0396201 0.00698265 3.11305 0.148793 0.00968474 0.14033 0.000676511 0.000951049 0.015388 2.31141e-05 0.0661899 0.660676 0.000457592 4.56193 0.186952
0.896777 1.28e-06 0.00417991 0.0109612 0.00650355 0.012429 0.00657046 1.01032e-05 0.000156654 0.030926 0.0435193 0.0653433 0.570557 0.0112831 0.998743 1.4359 0.083995 0.00252901 0.0730867 0.0084865 1.93033 0.0170883 0.1812 0.000477826 1.6803 0.00604466 0.0259247 0.0396197 0.00698262 3.11305 0.148793 0.00968474 0.14033 0.000676514 0.000951044 0.0153878 2.3115e-05 0.06619 0.660683 0.000457595 4.56192 0.186953
0.89794 1.28e-06 0.00417987 0.0109612 0.00650354 0.0124289 0.00657067 1.01035e-05 0.000156713 0.0309258 0.0435193 0.0653433 0.570554 0.011283 0.998743 1.4359 0.083995 0.00252901 0.0730872 0.00848651 1.93036 0.017088 0.181201 0.000477884 1.6803 0.00604461 0.0259235 0.0396192 0.0069826 3.11305 0.148793 0.00968474 0.14033 0.000676518 0.000951038 0.0153877 2.31159e-05 0.0661901 0.660688 0.000457598 4.56191 0.186954
0.899161 2.56e-06 0.00417983 0.0109612 0.00650354 0.0124288 0.0065709 1.01039e-05 0.000156688 0.0309256 0.0435193 0.0653433 0.57055 0.0112829 0.998743 1.4359 0.083995 0.00252901 0.0730877 0.00848652 1.93039 0.0170878 0.181201 0.00047786 1.6803 0.00604463 0.0259223 0.0396188 0.00698258 3.11305 0.148793 0.00968475 0.14033 0.000676521 0.000951033 0.0153875 2.31169e-05 0.0661902 0.660695 0.0004576 4.5619 0.186955
0.900393 6.4e-07 0.00417979 0.0109612 0.00650353 0.0124287 0.00657112 1.01042e-05 0.000156688 0.0309253 0.0435193 0.0653433 0.570546 0.0112828 0.998743 1.43589 0.083995 0.00252901 0.0730882 0.00848653 1.93043 0.0170875 0.181202 0.00047786 1.6803 0.00604463 0.025921 0.0396183 0.00698255 3.11305 0.148793 0.00968475 0.14033 0.000676525 0.000951027 0.0153873 2.31178e-05 0.0661903 0.660701 0.000457603 4.56188 0.186957
0.901539 1.28e-06 0.00417975 0.0109612 0.00650352 0.0124285 0.00657133 1.01045e-05 0.000156688 0.0309251 0.0435193 0.0653433 0.570543 0.0112827 0.998743 1.43589 0.083995 0.00252902 0.0730887 0.00848655 1.93045 0.0170872 0.181203 0.00047786 1.6803 0.00604464 0.0259199 0.0396179 0.00698253 3.11305 0.148793 0.00968475 0.14033 0.000676528 0.000951022 0.0153872 2.31187e-05 0.0661904 0.660707 0.000457605 4.56187 0.186958
0.902725 6.4e-07 0.00417971 0.0109612 0.00650351 0.0124284 0.00657154 1.01049e-05 0.000156688 0.0309249 0.0435193 0.0653433 0.570539 0.0112826 0.998743 1.43589 0.083995 0.00252902 0.0730892 0.00848656 1.93048 0.017087 0.181204 0.00047786 1.6803 0.00604464 0.0259187 0.0396175 0.00698251 3.11305 0.148793 0.00968475 0.14033 0.000676532 0.000951017 0.015387 2.31196e-05 0.0661905 0.660713 0.000457608 4.56186 0.186959
0.903876 2.56e-06 0.00417967 0.0109612 0.00650351 0.0124283 0.00657175 1.01052e-05 0.000156688 0.0309247 0.0435193 0.0653433 0.570536 0.0112825 0.998743 1.43589 0.083995 0.00252902 0.0730897 0.00848657 1.93051 0.0170867 0.181205 0.000477861 1.6803 0.00604464 0.0259175 0.0396171 0.00698248 3.11305 0.148793 0.00968475 0.14033 0.000676535 0.000951012 0.0153868 2.31205e-05 0.0661906 0.660719 0.00045761 4.56185 0.18696
0.90504 1.28e-06 0.00417963 0.0109612 0.0065035 0.0124282 0.00657196 1.01055e-05 0.000156717 0.0309245 0.0435193 0.0653433 0.570532 0.0112824 0.998743 1.43588 0.083995 0.00252902 0.0730902 0.00848658 1.93054 0.0170864 0.181206 0.000477889 1.6803 0.00604461 0.0259163 0.0396167 0.00698246 3.11305 0.148793 0.00968475 0.14033 0.000676539 0.000951007 0.0153867 2.31214e-05 0.0661907 0.660725 0.000457613 4.56184 0.186961
0.90622 1.28e-06 0.0041796 0.0109613 0.00650349 0.0124281 0.00657217 1.01059e-05 0.000156688 0.0309243 0.0435193 0.0653433 0.570528 0.0112823 0.998743 1.43588 0.083995 0.00252902 0.0730907 0.00848659 1.93057 0.0170862 0.181207 0.000477861 1.6803 0.00604464 0.0259151 0.0396162 0.00698244 3.11305 0.148793 0.00968475 0.14033 0.000676542 0.000951002 0.0153865 2.31223e-05 0.0661907 0.66073 0.000457615 4.56183 0.186962
0.907327 1.28e-06 0.00417956 0.0109613 0.00650349 0.012428 0.00657237 1.01062e-05 0.000156663 0.0309241 0.0435193 0.0653433 0.570525 0.0112822 0.998743 1.43588 0.083995 0.00252902 0.0730911 0.0084866 1.9306 0.0170859 0.181207 0.000477837 1.6803 0.00604467 0.025914 0.0396158 0.00698242 3.11305 0.148793 0.00968475 0.14033 0.000676545 0.000950997 0.0153863 2.31231e-05 0.0661908 0.660736 0.000457617 4.56182 0.186963
0.908386 1.28e-06 0.00417952 0.0109613 0.00650348 0.0124279 0.00657256 1.01065e-05 0.000156688 0.030924 0.0435193 0.0653433 0.570522 0.0112821 0.998743 1.43588 0.083995 0.00252902 0.0730915 0.00848661 1.93063 0.0170857 0.181208 0.000477861 1.6803 0.00604464 0.025913 0.0396155 0.0069824 3.11305 0.148793 0.00968476 0.14033 0.000676548 0.000950992 0.0153862 2.31239e-05 0.0661909 0.660741 0.00045762 4.56181 0.186964
0.909541 1.28e-06 0.00417949 0.0109613 0.00650347 0.0124277 0.00657277 1.01068e-05 0.000156688 0.0309238 0.0435193 0.0653433 0.570518 0.011282 0.998743 1.43588 0.083995 0.00252902 0.073092 0.00848662 1.93065 0.0170855 0.181209 0.000477861 1.6803 0.00604464 0.0259118 0.0396151 0.00698238 3.11305 0.148793 0.00968476 0.140329 0.000676552 0.000950987 0.015386 2.31248e-05 0.066191 0.660747 0.000457622 4.5618 0.186965
0.910701 2.56e-06 0.00417945 0.0109613 0.00650346 0.0124276 0.00657298 1.01072e-05 0.000156688 0.0309236 0.0435193 0.0653433 0.570515 0.0112819 0.998743 1.43587 0.083995 0.00252902 0.0730925 0.00848663 1.93068 0.0170852 0.18121 0.000477862 1.6803 0.00604464 0.0259107 0.0396147 0.00698236 3.11305 0.148793 0.00968476 0.140329 0.000676555 0.000950982 0.0153859 2.31256e-05 0.0661911 0.660753 0.000457624 4.56179 0.186966
0.911901 6.4e-07 0.00417941 0.0109613 0.00650346 0.0124275 0.00657319 1.01075e-05 0.000156688 0.0309234 0.0435192 0.0653433 0.570511 0.0112818 0.998743 1.43587 0.083995 0.00252902 0.073093 0.00848664 1.93071 0.017085 0.181211 0.000477862 1.6803 0.00604465 0.0259095 0.0396142 0.00698233 3.11305 0.148793 0.00968476 0.140329 0.000676558 0.000950977 0.0153857 2.31266e-05 0.0661911 0.660759 0.000457627 4.56177 0.186967
0.913016 1.28e-06 0.00417938 0.0109613 0.00650345 0.0124274 0.00657339 1.01078e-05 0.000156706 0.0309232 0.0435192 0.0653433 0.570508 0.0112817 0.998743 1.43587 0.083995 0.00252902 0.0730934 0.00848665 1.93074 0.0170847 0.181211 0.00047788 1.6803 0.00604463 0.0259084 0.0396139 0.00698231 3.11305 0.148793 0.00968476 0.140329 0.000676562 0.000950972 0.0153856 2.31274e-05 0.0661912 0.660765 0.000457629 4.56176 0.186968
0.914055 1.28e-06 0.00417934 0.0109613 0.00650344 0.0124273 0.00657357 1.01081e-05 0.000156688 0.030923 0.0435192 0.0653433 0.570505 0.0112816 0.998743 1.43587 0.083995 0.00252902 0.0730938 0.00848666 1.93077 0.0170845 0.181212 0.000477862 1.6803 0.00604465 0.0259073 0.0396135 0.0069823 3.11305 0.148793 0.00968476 0.140329 0.000676565 0.000950967 0.0153854 2.31282e-05 0.0661913 0.66077 0.000457631 4.56175 0.186969
0.915123 1.28e-06 0.00417931 0.0109614 0.00650344 0.0124272 0.00657376 1.01084e-05 0.000156726 0.0309228 0.0435192 0.0653433 0.570501 0.0112815 0.998743 1.43587 0.083995 0.00252902 0.0730942 0.00848666 1.93079 0.0170843 0.181213 0.0004779 1.6803 0.00604461 0.0259063 0.0396131 0.00698228 3.11305 0.148793 0.00968477 0.140329 0.000676568 0.000950963 0.0153853 2.3129e-05 0.0661914 0.660775 0.000457633 4.56174 0.18697
0.916173 2.56e-06 0.00417928 0.0109614 0.00650343 0.0124271 0.00657394 1.01087e-05 0.000156688 0.0309226 0.0435192 0.0653433 0.570498 0.0112814 0.998743 1.43586 0.083995 0.00252902 0.0730947 0.00848667 1.93082 0.0170841 0.181214 0.000477862 1.6803 0.00604465 0.0259052 0.0396128 0.00698226 3.11305 0.148793 0.00968477 0.140329 0.000676571 0.000950958 0.0153851 2.31298e-05 0.0661914 0.660781 0.000457636 4.56173 0.186971
0.917352 1.28e-06 0.00417924 0.0109614 0.00650342 0.012427 0.00657415 1.0109e-05 0.000156704 0.0309224 0.0435192 0.0653433 0.570495 0.0112813 0.998743 1.43586 0.083995 0.00252902 0.0730951 0.00848668 1.93085 0.0170838 0.181215 0.000477879 1.6803 0.00604464 0.0259041 0.0396124 0.00698224 3.11305 0.148793 0.00968477 0.140329 0.000676574 0.000950953 0.015385 2.31306e-05 0.0661915 0.660787 0.000457638 4.56172 0.186972
0.918556 2.56e-06 0.0041792 0.0109614 0.00650342 0.0124269 0.00657436 1.01094e-05 0.000156688 0.0309222 0.0435192 0.0653433 0.570491 0.0112812 0.998743 1.43586 0.083995 0.00252902 0.0730956 0.00848669 1.93088 0.0170836 0.181215 0.000477863 1.6803 0.00604465 0.0259029 0.039612 0.00698221 3.11305 0.148794 0.00968477 0.140329 0.000676578 0.000950948 0.0153848 2.31315e-05 0.0661916 0.660793 0.000457641 4.56171 0.186973
0.919773 1.28e-06 0.00417917 0.0109614 0.00650341 0.0124268 0.00657458 1.01097e-05 0.000156674 0.030922 0.0435192 0.0653433 0.570487 0.0112811 0.998743 1.43586 0.083995 0.00252902 0.0730961 0.0084867 1.93091 0.0170833 0.181216 0.00047785 1.6803 0.00604467 0.0259017 0.0396116 0.00698219 3.11305 0.148794 0.00968477 0.140329 0.000676581 0.000950943 0.0153847 2.31324e-05 0.0661917 0.660799 0.000457643 4.5617 0.186974
0.920934 1.28e-06 0.00417913 0.0109614 0.0065034 0.0124267 0.00657478 1.011e-05 0.000156667 0.0309218 0.0435192 0.0653433 0.570484 0.011281 0.998743 1.43585 0.083995 0.00252902 0.0730965 0.00848671 1.93094 0.0170831 0.181217 0.000477843 1.6803 0.00604468 0.0259006 0.0396112 0.00698217 3.11305 0.148794 0.00968477 0.140328 0.000676584 0.000950938 0.0153845 2.31333e-05 0.0661917 0.660805 0.000457645 4.56169 0.186975
0.922057 2.56e-06 0.0041791 0.0109614 0.0065034 0.0124266 0.00657498 1.01103e-05 0.000156688 0.0309216 0.0435192 0.0653433 0.57048 0.0112809 0.998743 1.43585 0.083995 0.00252902 0.0730969 0.00848672 1.93097 0.0170828 0.181218 0.000477863 1.6803 0.00604466 0.0258995 0.0396108 0.00698215 3.11305 0.148794 0.00968477 0.140328 0.000676588 0.000950933 0.0153844 2.31341e-05 0.0661918 0.66081 0.000457648 4.56168 0.186976
0.923122 1.28e-06 0.00417906 0.0109614 0.00650339 0.0124265 0.00657516 1.01106e-05 0.000156663 0.0309214 0.0435192 0.0653433 0.570477 0.0112808 0.998743 1.43585 0.083995 0.00252902 0.0730974 0.00848673 1.93099 0.0170826 0.181219 0.000477839 1.6803 0.00604468 0.0258984 0.0396105 0.00698213 3.11305 0.148794 0.00968478 0.140328 0.000676591 0.000950928 0.0153842 2.31349e-05 0.0661919 0.660816 0.00045765 4.56167 0.186977
0.924186 1.28e-06 0.00417903 0.0109614 0.00650338 0.0124264 0.00657535 1.01109e-05 0.000156571 0.0309213 0.0435192 0.0653434 0.570474 0.0112808 0.998743 1.43585 0.083995 0.00252902 0.0730978 0.00848674 1.93102 0.0170824 0.18122 0.000477749 1.6803 0.00604477 0.0258974 0.0396101 0.00698211 3.11305 0.148794 0.00968478 0.140328 0.000676594 0.000950924 0.0153841 2.31357e-05 0.0661919 0.660821 0.000457652 4.56166 0.186978
0.925228 1.28e-06 0.004179 0.0109615 0.00650338 0.0124263 0.00657553 1.01112e-05 0.000156673 0.0309211 0.0435192 0.0653433 0.570471 0.0112807 0.998743 1.43585 0.083995 0.00252902 0.0730982 0.00848675 1.93105 0.0170822 0.18122 0.000477849 1.6803 0.00604468 0.0258964 0.0396098 0.0069821 3.11305 0.148794 0.00968478 0.140328 0.000676597 0.000950919 0.015384 2.31364e-05 0.066192 0.660826 0.000457654 4.56165 0.186979
0.926287 1.28e-06 0.00417897 0.0109615 0.00650337 0.0124262 0.00657571 1.01115e-05 0.000156688 0.0309209 0.0435192 0.0653433 0.570467 0.0112806 0.998743 1.43584 0.083995 0.00252902 0.0730986 0.00848675 1.93107 0.017082 0.181221 0.000477864 1.6803 0.00604466 0.0258954 0.0396095 0.00698208 3.11305 0.148794 0.00968478 0.140328 0.000676599 0.000950915 0.0153838 2.31372e-05 0.0661921 0.660832 0.000457656 4.56164 0.186979
0.927484 6.4e-07 0.00417893 0.0109615 0.00650336 0.0124261 0.00657592 1.01118e-05 0.000156688 0.0309207 0.0435192 0.0653433 0.570464 0.0112805 0.998743 1.43584 0.0839951 0.00252902 0.073099 0.00848676 1.9311 0.0170817 0.181222 0.000477864 1.6803 0.00604466 0.0258942 0.0396091 0.00698206 3.11305 0.148794 0.00968478 0.140328 0.000676603 0.00095091 0.0153837 2.31381e-05 0.0661921 0.660838 0.000457659 4.56163 0.18698
0.928745 3.2e-07 0.0041789 0.0109615 0.00650336 0.012426 0.00657613 1.01122e-05 0.000156688 0.0309205 0.0435192 0.0653433 0.57046 0.0112804 0.998743 1.43584 0.0839951 0.00252902 0.0730995 0.00848677 1.93114 0.0170815 0.181223 0.000477864 1.6803 0.00604467 0.025893 0.0396087 0.00698204 3.11305 0.148794 0.00968479 0.140328 0.000676606 0.000950904 0.0153835 2.3139e-05 0.0661922 0.660844 0.000457661 4.56162 0.186982
0.929965 1.28e-06 0.00417886 0.0109615 0.00650335 0.0124259 0.00657634 1.01125e-05 0.00015671 0.0309203 0.0435192 0.0653433 0.570456 0.0112803 0.998743 1.43584 0.0839951 0.00252902 0.0730999 0.00848678 1.93117 0.0170813 0.181224 0.000477887 1.6803 0.00604465 0.0258918 0.0396083 0.00698201 3.11305 0.148794 0.00968479 0.140327 0.00067661 0.000950899 0.0153834 2.31399e-05 0.0661923 0.66085 0.000457664 4.56161 0.186983
0.931142 3.2e-07 0.00417883 0.0109615 0.00650334 0.0124258 0.00657655 1.01128e-05 0.000156687 0.0309201 0.0435192 0.0653433 0.570453 0.0112802 0.998743 1.43584 0.0839951 0.00252902 0.0731004 0.00848679 1.93119 0.017081 0.181225 0.000477865 1.6803 0.00604467 0.0258907 0.0396079 0.00698199 3.11305 0.148794 0.00968479 0.140327 0.000676613 0.000950894 0.0153832 2.31408e-05 0.0661924 0.660856 0.000457666 4.5616 0.186984
0.932251 1.28e-06 0.00417879 0.0109615 0.00650333 0.0124257 0.00657673 1.01131e-05 0.000156726 0.0309199 0.0435192 0.0653433 0.570449 0.0112801 0.998743 1.43583 0.0839951 0.00252902 0.0731008 0.0084868 1.93122 0.0170808 0.181225 0.000477903 1.6803 0.00604463 0.0258896 0.0396076 0.00698198 3.11305 0.148794 0.00968479 0.140327 0.000676616 0.00095089 0.0153831 2.31416e-05 0.0661924 0.660862 0.000457668 4.56159 0.186985
0.933301 2.56e-06 0.00417876 0.0109615 0.00650333 0.0124256 0.00657691 1.01134e-05 0.000156687 0.0309198 0.0435192 0.0653433 0.570446 0.01128 0.998743 1.43583 0.0839951 0.00252901 0.0731012 0.00848681 1.93125 0.0170806 0.181226 0.000477865 1.6803 0.00604467 0.0258886 0.0396073 0.00698196 3.11305 0.148794 0.00968479 0.140327 0.000676619 0.000950885 0.015383 2.31423e-05 0.0661925 0.660867 0.00045767 4.56158 0.186985
0.934357 1.28e-06 0.00417873 0.0109615 0.00650332 0.0124255 0.00657709 1.01137e-05 0.00015671 0.0309196 0.0435192 0.0653433 0.570443 0.01128 0.998743 1.43583 0.0839951 0.00252901 0.0731016 0.00848681 1.93128 0.0170804 0.181227 0.000477888 1.6803 0.00604465 0.0258876 0.0396069 0.00698194 3.11305 0.148794 0.00968479 0.140327 0.000676622 0.000950881 0.0153829 2.31431e-05 0.0661925 0.660872 0.000457672 4.56157 0.186986
0.93542 1.28e-06 0.0041787 0.0109615 0.00650332 0.0124254 0.00657727 1.0114e-05 0.000156695 0.0309194 0.0435192 0.0653433 0.57044 0.0112799 0.998743 1.43583 0.0839951 0.00252901 0.0731019 0.00848682 1.9313 0.0170802 0.181228 0.000477874 1.6803 0.00604467 0.0258866 0.0396066 0.00698192 3.11305 0.148794 0.0096848 0.140327 0.000676625 0.000950876 0.0153827 2.31438e-05 0.0661926 0.660877 0.000457674 4.56156 0.186987
0.936493 2.56e-06 0.00417867 0.0109616 0.00650331 0.0124253 0.00657746 1.01143e-05 0.000156687 0.0309192 0.0435192 0.0653433 0.570436 0.0112798 0.998743 1.43583 0.0839951 0.00252901 0.0731023 0.00848683 1.93133 0.01708 0.181229 0.000477866 1.6803 0.00604468 0.0258856 0.0396063 0.00698191 3.11305 0.148794 0.0096848 0.140327 0.000676628 0.000950872 0.0153826 2.31446e-05 0.0661926 0.660883 0.000457677 4.56155 0.186988
0.937683 1.28e-06 0.00417864 0.0109616 0.0065033 0.0124252 0.00657766 1.01146e-05 0.000156697 0.030919 0.0435192 0.0653433 0.570433 0.0112797 0.998743 1.43582 0.0839951 0.00252901 0.0731028 0.00848684 1.93136 0.0170798 0.181229 0.000477876 1.6803 0.00604467 0.0258845 0.0396059 0.00698189 3.11305 0.148794 0.0096848 0.140327 0.000676631 0.000950867 0.0153825 2.31455e-05 0.0661927 0.660889 0.000457679 4.56154 0.186989
0.938881 1.28e-06 0.00417861 0.0109616 0.0065033 0.0124251 0.00657786 1.01149e-05 0.000156687 0.0309188 0.0435192 0.0653433 0.570429 0.0112796 0.998743 1.43582 0.0839951 0.00252901 0.0731032 0.00848684 1.93139 0.0170795 0.18123 0.000477866 1.6803 0.00604468 0.0258833 0.0396056 0.00698187 3.11305 0.148794 0.0096848 0.140326 0.000676634 0.000950862 0.0153823 2.31463e-05 0.0661928 0.660895 0.000457681 4.56153 0.18699
0.940112 6.4e-07 0.00417857 0.0109616 0.00650329 0.012425 0.00657807 1.01152e-05 0.000156687 0.0309186 0.0435192 0.0653433 0.570425 0.0112795 0.998743 1.43582 0.0839951 0.00252901 0.0731036 0.00848685 1.93142 0.0170793 0.181231 0.000477867 1.6803 0.00604468 0.0258822 0.0396052 0.00698185 3.11305 0.148794 0.0096848 0.140326 0.000676638 0.000950857 0.0153822 2.31472e-05 0.0661928 0.660901 0.000457684 4.56152 0.186991
