t dt 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
469565 0.0078125 13094.5 832.603 4774.25 0.991259 1764.23 301605 37.0498 252.916 4747.09 0.671277 44.5621 382215 11.7222 27436.9 353.353 41328.8 3.09045 150419 8.29008 8.50574 6696.64 1499.8 25.6376 27.626 225.271 21.2376 8.39379 322803 413.159 84.2807
469698 0.03125 13095.4 832.636 4775.15 0.991301 1764.3 301768 37.0512 252.939 4747.31 0.671333 44.5656 382284 11.723 27438.7 353.379 41328.8 3.09081 150482 8.29019 8.50628 6697.1 1500.04 25.6394 27.6276 225.277 21.2389 8.39442 322847 413.16 84.2868
469831 0.0078125 13096.3 832.669 4776.06 0.991342 1764.38 301932 37.0527 252.962 4747.53 0.671389 44.5691 382352 11.7238 27440.5 353.406 41328.9 3.09118 150546 8.29029 8.50683 6697.57 1500.28 25.6412 27.6292 225.284 21.2403 8.39505 322892 413.16 84.2929
469964 0.03125 13097.2 832.702 4776.96 0.991486 1764.46 302095 37.0541 252.985 4747.74 0.671444 44.5726 382420 11.7246 27442.2 353.432 41328.9 3.09154 150610 8.2904 8.50738 6698.04 1500.51 25.6429 27.6308 225.29 21.2416 8.39568 322936 413.16 84.299
470095 0.015625 13098.1 832.734 4777.85 0.991424 1764.53 302257 37.0555 253.008 4747.96 0.6715 44.576 382488 11.7253 27444 353.459 41328.9 3.0919 150673 8.29051 8.50792 6698.5 1500.74 25.6448 27.6324 225.296 21.2429 8.3963 322980 413.16 84.305
470227 0.03125 13099 832.767 4778.75 0.991465 1764.61 302420 37.0569 253.031 4748.17 0.671555 44.5795 382556 11.7261 27445.7 353.485 41329 3.09226 150736 8.29061 8.50847 6698.96 1500.98 25.6465 27.634 225.302 21.2442 8.39693 323024 413.161 84.3111
470358 0.015625 13099.9 832.799 4779.64 0.991181 1764.68 302581 37.0583 253.054 4748.38 0.67161 44.5829 382623 11.7269 27447.5 353.511 41329 3.09262 150799 8.29072 8.50901 6699.42 1501.21 25.6486 27.6356 225.309 21.2455 8.39755 323067 413.161 84.3171
470492 0.0078125 13100.8 832.832 4780.55 0.991547 1764.76 302745 37.0598 253.077 4748.6 0.671666 44.5864 382691 11.7277 27449.2 353.538 41329 3.09298 150863 8.29083 8.50956 6699.89 1501.45 25.6501 27.6372 225.315 21.2468 8.39818 323112 413.161 84.3233
470624 0.015625 13101.7 832.865 4781.44 0.991587 1764.83 302908 37.0612 253.1 4748.81 0.671721 44.5899 382759 11.7285 27451 353.564 41329.1 3.09334 150927 8.29093 8.5101 6700.35 1501.68 25.6518 27.6388 225.321 21.2481 8.39881 323156 413.162 84.3293
470757 0.015625 13102.7 832.898 4782.35 0.991306 1764.91 303073 37.0626 253.123 4749.03 0.671777 44.5934 382828 11.7293 27452.8 353.591 41329.1 3.09371 150991 8.29104 8.51065 6700.82 1501.92 25.6539 27.6404 225.327 21.2494 8.39944 323200 413.162 84.3355
470890 0.015625 13103.6 832.931 4783.25 0.992428 1764.98 303236 37.064 253.146 4749.25 0.671833 44.5968 382896 11.7301 27454.5 353.617 41329.1 3.09407 151054 8.29115 8.5112 6701.28 1502.15 25.6548 27.642 225.334 21.2507 8.40007 323244 413.162 84.3416
471022 0.015625 13104.5 832.963 4784.15 0.992099 1765.06 303398 37.0654 253.169 4749.46 0.671888 44.6003 382964 11.7309 27456.3 353.644 41329.2 3.09443 151118 8.29126 8.51174 6701.75 1502.38 25.6568 27.6436 225.34 21.252 8.40069 323288 413.162 84.3476
471154 0.03125 13105.4 832.996 4785.05 0.991849 1765.13 303561 37.0669 253.192 4749.67 0.671944 44.6037 383032 11.7317 27458 353.67 41329.2 3.09479 151181 8.29136 8.51229 6702.21 1502.62 25.6589 27.6452 225.346 21.2533 8.40132 323332 413.163 84.3537
471285 0.015625 13106.3 833.028 4785.94 0.992557 1765.21 303723 37.0683 253.215 4749.89 0.671999 44.6072 383099 11.7325 27459.7 353.696 41329.2 3.09515 151244 8.29147 8.51283 6702.67 1502.85 25.66 27.6468 225.352 21.2546 8.40194 323375 413.163 84.3597
471420 0.015625 13107.2 833.062 4786.86 0.991834 1765.29 303889 37.0697 253.238 4750.1 0.672055 44.6107 383168 11.7333 27461.5 353.723 41329.3 3.09551 151309 8.29158 8.51338 6703.14 1503.09 25.6625 27.6484 225.359 21.2559 8.40258 323420 413.163 84.3659
471554 0.015625 13108.1 833.095 4787.76 0.991875 1765.36 304054 37.0711 253.261 4750.32 0.672111 44.6142 383237 11.7341 27463.3 353.75 41329.3 3.09588 151373 8.29169 8.51393 6703.61 1503.33 25.6643 27.65 225.365 21.2572 8.40321 323465 413.164 84.372
471687 0.015625 13109 833.127 4788.67 0.992386 1765.44 304218 37.0726 253.284 4750.54 0.672167 44.6177 383305 11.7349 27465 353.776 41329.3 3.09624 151437 8.29179 8.51448 6704.07 1503.56 25.6657 27.6516 225.371 21.2585 8.40384 323509 413.164 84.3781
471820 0.0078125 13109.9 833.16 4789.57 0.991957 1765.51 304382 37.074 253.307 4750.75 0.672222 44.6211 383374 11.7357 27466.8 353.803 41329.4 3.0966 151501 8.2919 8.51503 6704.54 1503.8 25.6678 27.6533 225.378 21.2598 8.40447 323553 413.164 84.3842
471952 0.0625 13110.8 833.193 4790.47 0.991878 1765.59 304545 37.0754 253.33 4750.97 0.672278 44.6246 383441 11.7365 27468.5 353.829 41329.4 3.09696 151565 8.29201 8.51557 6705 1504.03 25.6697 27.6548 225.384 21.2611 8.4051 323597 413.164 84.3903
472084 0.015625 13111.7 833.225 4791.37 0.991663 1765.66 304707 37.0768 253.353 4751.18 0.672333 44.628 383509 11.7373 27470.3 353.856 41329.4 3.09732 151628 8.29211 8.51611 6705.46 1504.27 25.6717 27.6564 225.39 21.2624 8.40572 323640 413.165 84.3963
472217 0.015625 13112.6 833.258 4792.26 0.992476 1765.74 304871 37.0782 253.376 4751.39 0.672388 44.6315 383577 11.7381 27472 353.882 41329.5 3.09768 151692 8.29222 8.51665 6705.92 1504.5 25.6728 27.658 225.396 21.2637 8.40635 323684 413.165 84.4024
472349 0.015625 13113.5 833.291 4793.16 0.99212 1765.81 305034 37.0796 253.399 4751.61 0.672443 44.6349 383645 11.7389 27473.8 353.908 41329.5 3.09804 151756 8.29233 8.5172 6706.39 1504.73 25.6749 27.6596 225.403 21.265 8.40698 323728 413.165 84.4085
472481 0.015625 13114.4 833.323 4794.06 0.991622 1765.89 305197 37.081 253.422 4751.82 0.672499 44.6384 383713 11.7397 27475.5 353.935 41329.5 3.0984 151819 8.29243 8.51774 6706.85 1504.97 25.6771 27.6612 225.409 21.2663 8.4076 323772 413.166 84.4146
472616 0.015625 13115.3 833.356 4794.98 0.991843 1765.96 305362 37.0825 253.445 4752.04 0.672555 44.6419 383782 11.7405 27477.3 353.961 41329.5 3.09876 151884 8.29254 8.51829 6707.32 1505.21 25.6787 27.6628 225.415 21.2676 8.40824 323816 413.166 84.4207
472750 0.015625 13116.3 833.389 4795.89 0.992964 1766.04 305528 37.0839 253.468 4752.25 0.672611 44.6454 383851 11.7413 27479.1 353.988 41329.6 3.09913 151949 8.29265 8.51884 6707.79 1505.44 25.6796 27.6645 225.422 21.269 8.40887 323861 413.166 84.4269
472884 0.0078125 13117.2 833.422 4796.8 0.992284 1766.12 305694 37.0853 253.491 4752.47 0.672667 44.6489 383920 11.7421 27480.8 354.015 41329.6 3.09949 152013 8.29276 8.51939 6708.26 1505.68 25.682 27.6661 225.428 21.2703 8.40951 323905 413.166 84.433
473016 0.015625 13118.1 833.454 4797.69 0.992324 1766.19 305856 37.0867 253.514 4752.68 0.672721 44.6523 383987 11.7429 27482.6 354.041 41329.6 3.09985 152077 8.29286 8.51993 6708.71 1505.91 25.6838 27.6677 225.434 21.2716 8.41013 323949 413.167 84.4391
473147 0.0078125 13119 833.487 4798.59 0.992365 1766.27 306018 37.0881 253.537 4752.89 0.672776 44.6557 384054 11.7437 27484.3 354.067 41329.7 3.1002 152140 8.29297 8.52047 6709.17 1506.15 25.6855 27.6692 225.44 21.2728 8.41075 323992 413.167 84.4451
473277 0.015625 13119.9 833.519 4799.47 0.992405 1766.34 306178 37.0895 253.559 4753.1 0.67283 44.6591 384121 11.7444 27486 354.093 41329.7 3.10055 152202 8.29307 8.521 6709.62 1506.37 25.6873 27.6708 225.446 21.2741 8.41136 324035 413.167 84.451
473409 0.015625 13120.7 833.551 4800.37 0.992445 1766.41 306341 37.0909 253.582 4753.31 0.672885 44.6625 384189 11.7452 27487.7 354.119 41329.7 3.10091 152266 8.29318 8.52154 6710.08 1506.61 25.689 27.6724 225.452 21.2754 8.41199 324079 413.168 84.4571
473540 0.015625 13121.6 833.583 4801.26 0.993044 1766.49 306502 37.0923 253.604 4753.53 0.67294 44.6659 384256 11.746 27489.4 354.145 41329.8 3.10127 152329 8.29329 8.52208 6710.54 1506.84 25.6903 27.674 225.459 21.2767 8.41261 324122 413.168 84.4631
473673 0.03125 13122.5 833.616 4802.16 0.992626 1766.56 306666 37.0937 253.627 4753.74 0.672995 44.6694 384324 11.7468 27491.2 354.172 41329.8 3.10163 152393 8.29339 8.52262 6711 1507.07 25.6924 27.6756 225.465 21.278 8.41323 324166 413.168 84.4691
473806 0.015625 13123.4 833.648 4803.06 0.992566 1766.64 306830 37.0951 253.65 4753.95 0.67305 44.6728 384392 11.7476 27492.9 354.198 41329.8 3.10199 152457 8.2935 8.52317 6711.47 1507.31 25.6943 27.6772 225.471 21.2793 8.41386 324210 413.168 84.4752
473940 0.015625 13124.4 833.681 4803.97 0.992847 1766.71 306996 37.0966 253.673 4754.17 0.673106 44.6763 384461 11.7484 27494.7 354.225 41329.9 3.10235 152522 8.29361 8.52372 6711.93 1507.55 25.6959 27.6788 225.477 21.2806 8.4145 324254 413.169 84.4814
474073 0.0078125 13125.3 833.714 4804.87 0.992648 1766.79 307159 37.098 253.696 4754.38 0.673161 44.6797 384529 11.7492 27496.4 354.251 41329.9 3.10271 152586 8.29371 8.52426 6712.39 1507.78 25.6978 27.6804 225.484 21.2819 8.41512 324298 413.169 84.4874
